"","clusterID_seq","window_type","watershed","year","catchment_km2","TO","riparian_area_m2","riparian_area_m2_0","riparian_area_m2_10","riparian_area_m2_20","riparian_area_m2_30","Nhat","t","surveyPeriod","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","dam_km","clusterID_unique","clusterID_num","stream","sampleEvent","year_id","damPresence","sampleEvent_new","logSWA","y","dam_km_std"
"85",19,"undammed","WC",2019,784.2103,39.9142656593985,9672.35809743404,9686.4942984031,24924.763850967,39813.701785371,53554.640006404,1.13349255306872,5,"195",4836.08006647311,NA,NA,NA,NA,NA,NA,NA,NA,1.55272952475167,"2019.WC.19",182,6,1,1,1,1,8.48406652560579,1,-0.446224905636029
"86",19,"undammed","WC",2019,784.2103,39.9142656593985,9672.35809743404,9686.4942984031,24924.763850967,39813.701785371,53554.640006404,1.13349255306872,6,"196",4675.0770470154,2901.44082138959,13596.6528686523,27896.7785976036,41139.4535441978,0.381734024775972,0.367060632372652,0.33546201000571,0.316629561787055,1.55272952475167,"2019.WC.19",182,6,2,1,1,2,8.4502147995767,1,-0.446224905636029
"87",19,"undammed","WC",2019,784.2103,39.9142656593985,9672.35809743404,9686.4942984031,24924.763850967,39813.701785371,53554.640006404,1.13349255306872,7,"197",5495.52954809151,NA,NA,NA,NA,NA,NA,NA,NA,1.55272952475167,"2019.WC.19",182,6,3,1,1,3,8.61187218080571,1,-0.446224905636029
"88",19,"undammed","WC",2019,784.2103,39.9142656593985,9672.35809743404,9686.4942984031,24924.763850967,39813.701785371,53554.640006404,1.13349255306872,8,"198",6915.45793395907,NA,NA,NA,NA,NA,NA,NA,NA,1.55272952475167,"2019.WC.19",182,6,4,1,1,4,8.84165905831258,1,-0.446224905636029
"89",20,"dammed","WC",2019,770.3046,33.7030230412375,4220.23537456989,4227.5551655641,11800.094069949,19203.91045235,26168.705250874,2.26368803189877,5,"195",1779.55278469815,NA,NA,NA,NA,NA,NA,NA,NA,6.11807576188857,"2019.WC.20",191,6,1,1,1,1,7.48467914827567,1,1.00452184012653
"90",20,"dammed","WC",2019,770.3046,33.7030230412375,4220.23537456989,4227.5551655641,11800.094069949,19203.91045235,26168.705250874,2.26368803189877,6,"196",2033.63767917811,1583.39767381257,8015.54354843439,15421.3833093082,22381.770545391,0.397256319340381,0.377830227872132,0.364584782463296,0.354622737440054,6.11807576188857,"2019.WC.20",191,6,2,1,1,2,7.61807303739495,1,1.00452184012653
"91",20,"dammed","WC",2019,770.3046,33.7030230412375,4220.23537456989,4227.5551655641,11800.094069949,19203.91045235,26168.705250874,2.26368803189877,7,"197",2405.95512128531,NA,NA,NA,NA,NA,NA,NA,NA,6.11807576188857,"2019.WC.20",191,6,3,1,1,3,7.78611779252629,1,1.00452184012653
"92",20,"dammed","WC",2019,770.3046,33.7030230412375,4220.23537456989,4227.5551655641,11800.094069949,19203.91045235,26168.705250874,2.26368803189877,8,"198",3444.98601193241,NA,NA,NA,NA,NA,NA,NA,NA,6.11807576188857,"2019.WC.20",191,6,4,1,1,4,8.14496535786095,1,1.00452184012653
"93",20,"undammed","WC",2019,744.76025,33.2566027444016,4038.51000490785,4053.5963996667,11592.202615591,18856.616099888,25776.470043564,0,5,"195",430.420217480145,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.20",191,6,1,1,0,1,6.06708259766951,1,-0.939641437061175
"94",20,"undammed","WC",2019,744.76025,33.2566027444016,4038.51000490785,4053.5963996667,11592.202615591,18856.616099888,25776.470043564,0,6,"196",356.664238430706,2672.11606286741,9188.01320675121,16400.3815378526,23299.1968907076,0.39985848021398,0.385805071756371,0.370743040329587,0.357631752574158,0,"2019.WC.20",191,6,2,1,0,2,5.8795946648362,1,-0.939641437061175
"95",20,"undammed","WC",2019,744.76025,33.2566027444016,4038.51000490785,4053.5963996667,11592.202615591,18856.616099888,25776.470043564,0,7,"197",278.272277936982,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.20",191,6,3,1,0,3,5.63218721251829,1,-0.939641437061175
"96",20,"undammed","WC",2019,744.76025,33.2566027444016,4038.51000490785,4053.5963996667,11592.202615591,18856.616099888,25776.470043564,0,8,"198",2711.2423121658,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.20",191,6,4,1,0,4,7.90553099321271,1,-0.939641437061175
"97",25,"dammed","WC",2019,678.4754,38.4439332278246,3203.3348531127,3202.6264288823,8224.810908072,13086.805962166,17035.316800518,1.15919889783397,5,"195",172.759258168819,NA,NA,NA,NA,NA,NA,NA,NA,4.63679559133588,"2019.WC.25",232,6,1,1,1,1,5.15767076745019,1,0.533810030907954
"98",25,"dammed","WC",2019,678.4754,38.4439332278246,3203.3348531127,3202.6264288823,8224.810908072,13086.805962166,17035.316800518,1.15919889783397,6,"196",171.568535899648,2893.60723359351,7039.61438993566,11648.5648253796,15556.1267290901,0.457599085820744,0.438970783997408,0.400506393421959,0.382784776859027,4.63679559133588,"2019.WC.25",232,6,2,1,1,2,5.15079446712805,1,0.533810030907954
"99",25,"dammed","WC",2019,678.4754,38.4439332278246,3203.3348531127,3202.6264288823,8224.810908072,13086.805962166,17035.316800518,1.15919889783397,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,4.63679559133588,"2019.WC.25",232,6,3,1,1,3,0,0,0.533810030907954
"100",25,"dammed","WC",2019,678.4754,38.4439332278246,3203.3348531127,3202.6264288823,8224.810908072,13086.805962166,17035.316800518,1.15919889783397,8,"198",1219.56237096366,NA,NA,NA,NA,NA,NA,NA,NA,4.63679559133588,"2019.WC.25",232,6,4,1,1,4,7.10706699132425,1,0.533810030907954
"101",25,"undammed","WC",2019,678.556,29.7028689716947,2244.52161705494,2252.4674355681,7435.134965658,12533.735169048,17452.219246321,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.25",232,6,1,1,0,1,0,0,-0.939641437061175
"102",25,"undammed","WC",2019,678.556,29.7028689716947,2244.52161705494,2252.4674355681,7435.134965658,12533.735169048,17452.219246321,0,6,"196",0,2096.73513138715,7075.1665791231,11876.1541190652,16202.9082324757,0.458196448909235,0.450223553353137,0.429360534216053,0.405232470718013,0,"2019.WC.25",232,6,2,1,0,2,0,0,-0.939641437061175
"103",25,"undammed","WC",2019,678.556,29.7028689716947,2244.52161705494,2252.4674355681,7435.134965658,12533.735169048,17452.219246321,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.25",232,6,3,1,0,3,0,0,-0.939641437061175
"104",25,"undammed","WC",2019,678.556,29.7028689716947,2244.52161705494,2252.4674355681,7435.134965658,12533.735169048,17452.219246321,0,8,"198",211.892220061667,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.25",232,6,4,1,0,4,5.36078602854346,1,-0.939641437061175
"105",26,"dammed","WC",2019,678.4754,36.9481565387705,2947.95629018545,2952.9079698759,8093.722970855,12990.674888822,17274.09057655,1.13560990296364,5,"195",917.035832743317,NA,NA,NA,NA,NA,NA,NA,NA,4.54243961185456,"2019.WC.26",238,6,1,1,1,1,6.82223642334816,1,0.503826186733714
"106",26,"dammed","WC",2019,678.4754,36.9481565387705,2947.95629018545,2952.9079698759,8093.722970855,12990.674888822,17274.09057655,1.13560990296364,6,"196",659.811883783808,1484.54385977352,6081.71173182469,10931.2519116271,15179.0341814228,0.421290979918563,0.390313328387074,0.370533052737191,0.357219031293355,4.54243961185456,"2019.WC.26",238,6,2,1,1,2,6.49346920597939,1,0.503826186733714
"107",26,"dammed","WC",2019,678.4754,36.9481565387705,2947.95629018545,2952.9079698759,8093.722970855,12990.674888822,17274.09057655,1.13560990296364,7,"197",921.750338083623,NA,NA,NA,NA,NA,NA,NA,NA,4.54243961185456,"2019.WC.26",238,6,3,1,1,3,6.82735870829706,1,0.503826186733714
"108",26,"dammed","WC",2019,678.4754,36.9481565387705,2947.95629018545,2952.9079698759,8093.722970855,12990.674888822,17274.09057655,1.13560990296364,8,"198",1698.65352339955,NA,NA,NA,NA,NA,NA,NA,NA,4.54243961185456,"2019.WC.26",238,6,4,1,1,4,7.4381796995073,1,0.503826186733714
"109",26,"undammed","WC",2019,677.00696,34.3604336542259,2935.18223702908,2942.2650865026,8272.108011028,12837.770721895,16723.31065259,0,5,"195",61.5845842031872,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.26",238,6,1,1,0,1,4.13651898904436,1,-0.939641437061175
"110",26,"undammed","WC",2019,677.00696,34.3604336542259,2935.18223702908,2942.2650865026,8272.108011028,12837.770721895,16723.31065259,0,6,"196",33.498920564558,2737.59508972168,7788.46424434886,12352.4445113238,16247.3465766458,0.41630513094295,0.404642321664199,0.378068565963738,0.359830811814311,0,"2019.WC.26",238,6,2,1,0,2,3.54092803556401,1,-0.939641437061175
"111",26,"undammed","WC",2019,677.00696,34.3604336542259,2935.18223702908,2942.2650865026,8272.108011028,12837.770721895,16723.31065259,0,7,"197",61.5845842031872,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.26",238,6,3,1,0,3,4.13651898904436,1,-0.939641437061175
"112",26,"undammed","WC",2019,677.00696,34.3604336542259,2935.18223702908,2942.2650865026,8272.108011028,12837.770721895,16723.31065259,0,8,"198",622.945713077106,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.26",238,6,4,1,0,4,6.43606336631099,1,-0.939641437061175
"113",31,"dammed","WC",2019,657.3176,43.6912305528155,5512.74216264486,5519.094986199,11512.557092165,16905.722836864,22010.217122358,1.13446061751782,5,"195",2121.66952778568,NA,NA,NA,NA,NA,NA,NA,NA,4.53784247007128,"2019.WC.31",263,6,1,1,1,1,7.66042978674418,1,0.502365336201141
"114",31,"dammed","WC",2019,657.3176,43.6912305528155,5512.74216264486,5519.094986199,11512.557092165,16905.722836864,22010.217122358,1.13446061751782,6,"196",2117.7588007747,2973.46251540839,8362.93621562883,13756.3515203738,18844.4788463219,0.40370607841578,0.380084302061306,0.358607023254356,0.346231759652656,4.53784247007128,"2019.WC.31",263,6,2,1,1,2,7.6585857248781,1,0.502365336201141
"115",31,"dammed","WC",2019,657.3176,43.6912305528155,5512.74216264486,5519.094986199,11512.557092165,16905.722836864,22010.217122358,1.13446061751782,7,"197",2172.72458218056,NA,NA,NA,NA,NA,NA,NA,NA,4.53784247007128,"2019.WC.31",263,6,3,1,1,3,7.68419737252621,1,0.502365336201141
"116",31,"dammed","WC",2019,657.3176,43.6912305528155,5512.74216264486,5519.094986199,11512.557092165,16905.722836864,22010.217122358,1.13446061751782,8,"198",3472.5801022539,NA,NA,NA,NA,NA,NA,NA,NA,4.53784247007128,"2019.WC.31",263,6,4,1,1,4,8.15294107082972,1,0.502365336201141
"117",31,"undammed","WC",2019,662.1885,34.8820443919983,4107.58380320668,4112.4495950971,8781.192168781,12989.063524522,17209.319344899,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.31",263,6,1,1,0,1,0,0,-0.939641437061175
"118",31,"undammed","WC",2019,662.1885,34.8820443919983,4107.58380320668,4112.4495950971,8781.192168781,12989.063524522,17209.319344899,0,6,"196",0,3772.47111298804,8310.07259665097,12494.8221931906,16717.1647527358,0.454883541351159,0.440443815318783,0.428019679214268,0.416590624803486,0,"2019.WC.31",263,6,2,1,0,2,0,0,-0.939641437061175
"119",31,"undammed","WC",2019,662.1885,34.8820443919983,4107.58380320668,4112.4495950971,8781.192168781,12989.063524522,17209.319344899,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.31",263,6,3,1,0,3,0,0,-0.939641437061175
"120",31,"undammed","WC",2019,662.1885,34.8820443919983,4107.58380320668,4112.4495950971,8781.192168781,12989.063524522,17209.319344899,0,8,"198",1056.88894267199,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.31",263,6,4,1,0,4,6.9640306377895,1,-0.939641437061175
"121",32,"dammed","WC",2019,655.8431,47.2699291767935,12627.2696009278,12627.610682622,19975.310564823,26832.503870226,33581.330722581,2.28245968307258,5,"195",2674.36914689705,NA,NA,NA,NA,NA,NA,NA,NA,5.70614920768145,"2019.WC.32",268,6,1,1,1,1,7.89184264864916,1,0.873622434699627
"122",32,"dammed","WC",2019,655.8431,47.2699291767935,12627.2696009278,12627.610682622,19975.310564823,26832.503870226,33581.330722581,2.28245968307258,6,"196",2729.86053229944,8588.79062565822,15075.8144641053,21913.6147818771,28645.4483486101,0.489423236362622,0.432353759709429,0.401127287836847,0.385105520050049,5.70614920768145,"2019.WC.32",268,6,2,1,1,2,7.91237205180623,1,0.873622434699627
"123",32,"dammed","WC",2019,655.8431,47.2699291767935,12627.2696009278,12627.610682622,19975.310564823,26832.503870226,33581.330722581,2.28245968307258,7,"197",2605.8559338413,NA,NA,NA,NA,NA,NA,NA,NA,5.70614920768145,"2019.WC.32",268,6,3,1,1,3,7.86590015112587,1,0.873622434699627
"124",32,"dammed","WC",2019,655.8431,47.2699291767935,12627.2696009278,12627.610682622,19975.310564823,26832.503870226,33581.330722581,2.28245968307258,8,"198",5209.17971696807,NA,NA,NA,NA,NA,NA,NA,NA,5.70614920768145,"2019.WC.32",268,6,4,1,1,4,8.55836962877208,1,0.873622434699627
"125",32,"undammed","WC",2019,655.46875,47.1512332611544,9040.06584998965,9045.097142694,17058.375584873,23951.366771287,30461.883039438,0,5,"195",5119.62937607742,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.32",268,6,1,1,0,1,8.54103263549401,1,-0.939641437061175
"126",32,"undammed","WC",2019,655.46875,47.1512332611544,9040.06584998965,9045.097142694,17058.375584873,23951.366771287,30461.883039438,0,6,"196",5430.44043373407,3591.12504559685,9917.20826798981,16630.0842948166,23144.6873025333,0.398230886384514,0.360010102667654,0.339494173977645,0.332490153117743,0,"2019.WC.32",268,6,2,1,0,2,8.59995965099678,1,-0.939641437061175
"127",32,"undammed","WC",2019,655.46875,47.1512332611544,9040.06584998965,9045.097142694,17058.375584873,23951.366771287,30461.883039438,0,7,"197",5308.7800416133,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.32",268,6,3,1,0,3,8.57730568995302,1,-0.939641437061175
"128",32,"undammed","WC",2019,655.46875,47.1512332611544,9040.06584998965,9045.097142694,17058.375584873,23951.366771287,30461.883039438,0,8,"198",7513.87989842798,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.32",268,6,4,1,0,4,8.92464032047959,1,-0.939641437061175
"129",34,"dammed","WC",2019,355.74313,39.9819425791466,10717.6755649149,10722.538559504,18951.642811997,23849.924926947,28002.86383624,2.30527603169365,5,"195",703.172476117985,NA,NA,NA,NA,NA,NA,NA,NA,4.90484262062479,"2019.WC.34",275,6,1,1,1,1,6.55702332063757,1,0.618988314274273
"130",34,"dammed","WC",2019,355.74313,39.9819425791466,10717.6755649149,10722.538559504,18951.642811997,23849.924926947,28002.86383624,2.30527603169365,6,"196",1075.1221324909,8958.24116489186,15615.9101047291,19922.7717190312,23570.3352285647,0.434459101699973,0.395887857090423,0.376515793527849,0.368664496367066,4.90484262062479,"2019.WC.34",275,6,2,1,1,2,6.98111924031284,1,0.618988314274273
"131",34,"dammed","WC",2019,355.74313,39.9819425791466,10717.6755649149,10722.538559504,18951.642811997,23849.924926947,28002.86383624,2.30527603169365,7,"197",1026.93607468231,NA,NA,NA,NA,NA,NA,NA,NA,4.90484262062479,"2019.WC.34",275,6,3,1,1,3,6.93530825992042,1,0.618988314274273
"132",34,"dammed","WC",2019,355.74313,39.9819425791466,10717.6755649149,10722.538559504,18951.642811997,23849.924926947,28002.86383624,2.30527603169365,8,"198",4833.31971988444,NA,NA,NA,NA,NA,NA,NA,NA,4.90484262062479,"2019.WC.34",275,6,4,1,1,4,8.48349569889516,1,0.618988314274273
"133",34,"undammed","WC",2019,355.92746,33.3991672014933,7316.01968464255,7331.4580649632,16941.055401318,25545.758795302,33031.807344379,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.34",275,6,1,1,0,1,0,0,-0.939641437061175
"134",34,"undammed","WC",2019,355.92746,33.3991672014933,7316.01968464255,7331.4580649632,16941.055401318,25545.758795302,33031.807344379,0,6,"196",17.9505756668016,7210.66101609772,16622.8896949319,25207.8163842594,32686.9493739708,0.443137065743096,0.410002196930334,0.381045371363133,0.366308013248747,0,"2019.WC.34",275,6,2,1,0,2,2.94183430926236,1,-0.939641437061175
"135",34,"undammed","WC",2019,355.92746,33.3991672014933,7316.01968464255,7331.4580649632,16941.055401318,25545.758795302,33031.807344379,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.34",275,6,3,1,0,3,0,0,-0.939641437061175
"136",34,"undammed","WC",2019,355.92746,33.3991672014933,7316.01968464255,7331.4580649632,16941.055401318,25545.758795302,33031.807344379,0,8,"198",1972.76150155909,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.34",275,6,4,1,0,4,7.58769639281524,1,-0.939641437061175
"137",35,"dammed","WC",2019,332.57233,39.8811758431783,8960.03174114227,9007.789251998,17362.771237292,25493.568585948,33294.523942968,2.26032220069703,5,"195",905.492685052928,NA,NA,NA,NA,NA,NA,NA,NA,4.91374391455876,"2019.WC.35",278,6,1,1,1,1,6.80958296072267,1,0.621816910953916
"138",35,"dammed","WC",2019,332.57233,39.8811758431783,8960.03174114227,9007.789251998,17362.771237292,25493.568585948,33294.523942968,2.26032220069703,6,"196",1521.94088532714,6621.50415867824,14224.4950399661,22033.4158394608,29571.7111020855,0.393646141979628,0.355354865077671,0.335673344409951,0.322460640245659,4.91374391455876,"2019.WC.35",278,6,2,1,1,2,7.32839853751752,1,0.621816910953916
"139",35,"dammed","WC",2019,332.57233,39.8811758431783,8960.03174114227,9007.789251998,17362.771237292,25493.568585948,33294.523942968,2.26032220069703,7,"197",1197.7458774375,NA,NA,NA,NA,NA,NA,NA,NA,4.91374391455876,"2019.WC.35",278,6,3,1,1,3,7.08903118714064,1,0.621816910953916
"140",35,"dammed","WC",2019,332.57233,39.8811758431783,8960.03174114227,9007.789251998,17362.771237292,25493.568585948,33294.523942968,2.26032220069703,8,"198",4968.63920385627,NA,NA,NA,NA,NA,NA,NA,NA,4.91374391455876,"2019.WC.35",278,6,4,1,1,4,8.51110252165801,1,0.621816910953916
"141",35,"undammed","WC",2019,332.21518,36.1860305527611,10941.7115788162,10948.1573862442,20254.067300539,27517.120716505,33740.875803964,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.35",278,6,1,1,0,1,0,0,-0.939641437061175
"142",35,"undammed","WC",2019,332.21518,36.1860305527611,10941.7115788162,10948.1573862442,20254.067300539,27517.120716505,33740.875803964,0,6,"196",33.6815004271619,10241.3110264498,18124.6790060904,23925.2273432115,28672.6591897104,0.403579877715716,0.368724752354023,0.351223295751939,0.340593090013652,0,"2019.WC.35",278,6,2,1,0,2,3.54620641588884,1,-0.939641437061175
"143",35,"undammed","WC",2019,332.21518,36.1860305527611,10941.7115788162,10948.1573862442,20254.067300539,27517.120716505,33740.875803964,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.35",278,6,3,1,0,3,0,0,-0.939641437061175
"144",35,"undammed","WC",2019,332.21518,36.1860305527611,10941.7115788162,10948.1573862442,20254.067300539,27517.120716505,33740.875803964,0,8,"198",3222.3278170207,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.35",278,6,4,1,0,4,8.0781695884088,1,-0.939641437061175
"145",38,"dammed","WC",2019,329.68005,41.4893969943297,18330.1516141295,18353.8537350809,30210.04469122,40155.11985951,48780.825483078,3.40302352955945,5,"195",846.885101817168,NA,NA,NA,NA,NA,NA,NA,NA,4.93191815878181,"2019.WC.38",291,6,1,1,1,1,6.74274513347175,1,0.6275922069104
"146",38,"dammed","WC",2019,329.68005,41.4893969943297,18330.1516141295,18353.8537350809,30210.04469122,40155.11985951,48780.825483078,3.40302352955945,6,"196",3052.96425503703,14329.8486198276,23970.0569540884,33024.1977410709,40237.7991458968,0.446296071440485,0.407557846763208,0.388448535412522,0.379109775457126,4.93191815878181,"2019.WC.38",291,6,2,1,1,2,8.02419578140001,1,0.6275922069104
"147",38,"dammed","WC",2019,329.68005,41.4893969943297,18330.1516141295,18353.8537350809,30210.04469122,40155.11985951,48780.825483078,3.40302352955945,7,"197",1625.04958976624,NA,NA,NA,NA,NA,NA,NA,NA,4.93191815878181,"2019.WC.38",291,6,3,1,1,3,7.39390878765392,1,0.6275922069104
"148",38,"dammed","WC",2019,329.68005,41.4893969943297,18330.1516141295,18353.8537350809,30210.04469122,40155.11985951,48780.825483078,3.40302352955945,8,"198",6458.77183602441,NA,NA,NA,NA,NA,NA,NA,NA,4.93191815878181,"2019.WC.38",291,6,4,1,1,4,8.77334927665203,1,0.6275922069104
"149",38,"undammed","WC",2019,329.70886,37.1194105547188,4259.73081809282,4245.7210844396,10164.594322731,15441.371092874,19971.162435012,0,5,"195",113.820080137019,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.38",291,6,1,1,0,1,4.74336638267531,1,-0.939641437061175
"150",38,"undammed","WC",2019,329.70886,37.1194105547188,4259.73081809282,4245.7210844396,10164.594322731,15441.371092874,19971.162435012,0,6,"196",349.457954841502,3206.97983933991,8054.01473221124,12952.8695593142,17399.2991693235,0.365237100965047,0.347175325222199,0.327463185540595,0.31892425028639,0,"2019.WC.38",291,6,2,1,0,2,5.85924074162295,1,-0.939641437061175
"151",38,"undammed","WC",2019,329.70886,37.1194105547188,4259.73081809282,4245.7210844396,10164.594322731,15441.371092874,19971.162435012,0,7,"197",98.9473035861464,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.38",291,6,3,1,0,3,4.60464308295516,1,-0.939641437061175
"152",38,"undammed","WC",2019,329.70886,37.1194105547188,4259.73081809282,4245.7210844396,10164.594322731,15441.371092874,19971.162435012,0,8,"198",2359.89508831291,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.WC.38",291,6,4,1,0,4,7.76679610082204,1,-0.939641437061175
"153",39,"dammed","WC",2019,327.81348,33.6005209686724,4171.58388748765,4181.5938710306,9509.858587912,14062.071821897,17979.094752553,1.13403814472799,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,4.53615257891196,"2019.WC.39",294,6,1,1,1,1,0,0,0.501828333316205
