system:index,Input_FID,dam_count_all,dam_count_anthro,dam_count_confident,.geo
00000000000000003004,285,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61809643145253,48.15178369695917],[-106.61800239930702,48.15176718671305],[-106.61795243143976,48.151875085099896],[-106.6179791070437,48.15187471169968],[-106.61800663232052,48.151901086704086],[-106.61801997013899,48.1519008999969],[-106.61804040171485,48.15191399414318],[-106.6180605930294,48.15191824367084],[-106.61813695306303,48.15180105557851],[-106.61809643145253,48.15178369695917]]]}"
00000000000000002feb,286,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61798906153952,48.15176737341606],[-106.61794179147493,48.15175015886647],[-106.61784830713286,48.15174704339108],[-106.61783818918809,48.15184988779911],[-106.61784483659844,48.15184975869516],[-106.61785850051422,48.15185855967041],[-106.61789851386322,48.1518579996079],[-106.61792575584349,48.15187545849253],[-106.61795243143976,48.151875085099896],[-106.61800239930702,48.15176718671305],[-106.61798906153952,48.15176737341606]]]}"
00000000000000002fee,287,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61776147029228,48.151743798725],[-106.61771476679259,48.151744416293546],[-106.61770132784825,48.15174461796976],[-106.6177122501205,48.151878460375606],[-106.61771889752684,48.15187833128037],[-106.61776531803518,48.15186879756678],[-106.61780514940901,48.1518593063939],[-106.61781816105244,48.15185013205658],[-106.61783149882449,48.15184994537681],[-106.61783818918809,48.15184988779911],[-106.61784830713286,48.15174704339108],[-106.61776147029228,48.151743798725]]]}"
00000000000000003011,288,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61770132784825,48.15174461796976],[-106.61765466733203,48.15174530703416],[-106.61760159963677,48.15175496975394],[-106.61756823390499,48.15175540060228],[-106.61757903559526,48.15188482075556],[-106.61765220871798,48.15187926458212],[-106.6177122501205,48.151878460375606],[-106.61770132784825,48.15174461796976]]]}"
00000000000000002fef,289,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61756823390499,48.15175540060228],[-106.6174884325634,48.15176552308157],[-106.61746204027472,48.15177481246208],[-106.61741578298657,48.151788839833316],[-106.61748597334223,48.15189948069195],[-106.61751905607127,48.15189013372538],[-106.61757903559526,48.15188482075556],[-106.61756823390499,48.15175540060228]]]}"
00000000000000002ff0,290,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61741578298657,48.151788839833316],[-106.61739591799198,48.15179357782584],[-106.61734982369715,48.15181209899879],[-106.61731589189881,48.15179469750056],[-106.61731560884436,48.151785781373384],[-106.61732051491448,48.15173208405014],[-106.61730052991103,48.1517323997209],[-106.61728196014487,48.151777295995004],[-106.6172755958334,48.15178634118474],[-106.61736019734754,48.151932546672015],[-106.6173668447379,48.15193241760132],[-106.61741292035589,48.151909459049534],[-106.61744624321639,48.15190895672556],[-106.61748597334223,48.15189948069195],[-106.61741578298657,48.151788839833316]]]}"
0000000000000000300e,291,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.6172755958334,48.15178634118474],[-106.61724999437888,48.15182246544358],[-106.61715703373507,48.15183711002168],[-106.61723447958242,48.15196552596978],[-106.61725450765002,48.1519652818347],[-106.61736019734754,48.151932546672015],[-106.6172755958334,48.15178634118474]]]}"
00000000000000003008,292,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61715703373507,48.15183711002168],[-106.61715038637722,48.15183723907686],[-106.61712417583198,48.15185545953138],[-106.61709158211046,48.151878287858025],[-106.61704516177606,48.15188782124464],[-106.6171017301616,48.15198973302845],[-106.61714146030727,48.15198025712175],[-106.61723447958242,48.15196552596978],[-106.61715703373507,48.15183711002168]]]}"
00000000000000002ffd,293,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61704516177606,48.15188782124464],[-106.61703851441725,48.15188795029227],[-106.61699231878251,48.15190648634401],[-106.61691894015706,48.151907476644496],[-106.61696914372676,48.152018433762336],[-106.6169890088024,48.152013695835485],[-106.6170420766624,48.152004033401234],[-106.61706885331726,48.15200364524262],[-106.6171017301616,48.15198973302845],[-106.61704516177606,48.15188782124464]]]}"
00000000000000003016,294,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61691894015706,48.151907476644496],[-106.61690560249973,48.151907663195374],[-106.61685281776737,48.15192624168578],[-106.61681302946286,48.15193580400078],[-106.61679316444781,48.15194054188286],[-106.61682958403095,48.15203827566277],[-106.61684275878125,48.152033595271234],[-106.61689621079492,48.152032834072116],[-106.61692260324504,48.15202354479694],[-106.61696914372676,48.152018433762336],[-106.61691894015706,48.151907476644496]]]}"
0000000000000000301a,295,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61679316444781,48.15194054188286],[-106.61677329943215,48.151945279761286],[-106.61666700115447,48.15196011043146],[-106.616703463316,48.15205791583129],[-106.61672981282337,48.15204855507764],[-106.616750406646,48.15206614340382],[-106.6168031915748,48.152047564915236],[-106.61682958403095,48.15203827566277],[-106.61679316444781,48.15194054188286]]]}"
00000000000000003026,296,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61666700115447,48.15196011043146],[-106.61653457805936,48.15199330438807],[-106.61658445452119,48.15209527420596],[-106.616703463316,48.15205791583129],[-106.61666700115447,48.15196011043146]]]}"
00000000000000003019,297,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61653457805936,48.15199330438807],[-106.61648112631806,48.1519940653793],[-106.61639485603679,48.15200865178618],[-106.61645823260613,48.15211492908761],[-106.61647145032613,48.152110320266324],[-106.61650477301977,48.15210981826997],[-106.61655157757976,48.15210918627408],[-106.61658445452119,48.15209527420596],[-106.61653457805936,48.15199330438807]]]}"
00000000000000003015,298,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61639485603679,48.15200865178618],[-106.61638163835657,48.15201326058708],[-106.6162758904666,48.15204608126505],[-106.61633229354693,48.152143500005394],[-106.61635862439492,48.15212970199032],[-106.61645823260613,48.15211492908761],[-106.61639485603679,48.15200865178618]]]}"
00000000000000003033,299,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.6162758904666,48.15204608126505],[-106.61624280775267,48.152055427832416],[-106.61618321267969,48.15206964114822],[-106.61615007167819,48.15207907422797],[-106.6161998083522,48.15217218475189],[-106.61626576815895,48.152148926201164],[-106.61631923869581,48.152152602672814],[-106.61633229354693,48.152143500005394],[-106.6162758904666,48.15204608126505]]]}"
00000000000000003025,300,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61615007167819,48.15207907422797],[-106.61605759965536,48.15210719939224],[-106.61602423418002,48.1521076297028],[-106.61607415201152,48.15220967157264],[-106.61613342157487,48.152186470548564],[-106.61618659061672,48.152176793541734],[-106.6161998083522,48.15217218475189],[-106.61615007167819,48.15207907422797]]]}"
00000000000000003032,301,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61602423418002,48.1521076297028],[-106.61601089658318,48.152107816129124],[-106.61591832330079,48.152135956188665],[-106.61589857814147,48.152145116241286],[-106.61595518588715,48.15224710081251],[-106.6159880629556,48.152233188908134],[-106.61602761164178,48.152214782191045],[-106.6160409492798,48.15221459576099],[-106.61605428691975,48.152214409329055],[-106.61607415201152,48.15220967157264],[-106.61602423418002,48.1521076297028]]]}"
00000000000000003028,302,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61589857814147,48.152145116241286],[-106.61582598970811,48.15217294085311],[-106.61577961229428,48.15218254521178],[-106.61576655737524,48.15219164781284],[-106.61587635246315,48.15228839306583],[-106.61595518588715,48.15224710081251],[-106.61589857814147,48.152145116241286]]]}"
0000000000000000302b,303,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61576655737524,48.15219164781284],[-106.61570730644786,48.15221928596924],[-106.61565440153367,48.15223344157682],[-106.61573707556028,48.15231714971311],[-106.61579024465499,48.152307472899494],[-106.61583706773231,48.15231127861424],[-106.61587635246315,48.15228839306583],[-106.61576655737524,48.15219164781284]]]}"
0000000000000000302f,304,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61565440153367,48.15223344157682],[-106.61554832766979,48.1522572738541],[-106.615598646535,48.152372654892524],[-106.61571721044314,48.15232188741039],[-106.61573707556028,48.15231714971311],[-106.61565440153367,48.15223344157682]]]}"
00000000000000003027,305,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61554832766979,48.1522572738541],[-106.61552177234057,48.152262068921225],[-106.61550162467286,48.1522578903442],[-106.6154751122998,48.15226275692585],[-106.61542828951593,48.15225895103148],[-106.6154358275307,48.15228564230065],[-106.61544928492692,48.152289878304224],[-106.61543612870784,48.15229899589305],[-106.61545935094395,48.152396973815115],[-106.61555879643385,48.15237770787948],[-106.61559211903138,48.15237720619834],[-106.615598646535,48.152372654892524],[-106.61554832766979,48.1522572738541]]]}"
00000000000000003039,306,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61543612870784,48.15229899589305],[-106.61542964415864,48.15230361870895],[-106.61534280864498,48.15230037179736],[-106.61540917097294,48.152290452351515],[-106.6154157996965,48.15228588605365],[-106.6154358275307,48.15228564230065],[-106.61542828951593,48.15225895103148],[-106.61534163544431,48.15226463535552],[-106.61532795380528,48.15225139657424],[-106.61532120527892,48.15225154051488],[-106.61530511790006,48.15237676959026],[-106.61534557599116,48.15238962072836],[-106.61543932304403,48.152397217575164],[-106.61545935094395,48.152396973815115],[-106.61543612870784,48.15229899589305]]]}"
00000000000000003037,307,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61520128723801,48.152257639750054],[-106.61515828475945,48.15237439673036],[-106.6152715128648,48.15236835492504],[-106.61530511790006,48.15237676959026],[-106.61532120527892,48.15225154051488],[-106.61520128723801,48.152257639750054]]]}"
0000000000000000302a,308,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61519463994716,48.152257768669784],[-106.61506750976413,48.15224616420292],[-106.61505417225925,48.15224635049509],[-106.6150445103301,48.15236704327837],[-106.61513825693923,48.15237464042577],[-106.61515828475945,48.15237439673036],[-106.61520128723801,48.152257639750054],[-106.61519463994716,48.152257768669784]]]}"
00000000000000003029,309,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61495418104094,48.15225222075097],[-106.61490054863579,48.1522440496174],[-106.6149314451917,48.15237757869836],[-106.61499104039659,48.15236336606979],[-106.6150445103301,48.15236704327837],[-106.61505417225925,48.15224635049509],[-106.61495418104094,48.15225222075097]]]}"
00000000000000003117,310,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61490054863579,48.1522440496174],[-106.61487371098104,48.15223992827548],[-106.6148069038879,48.15223643723029],[-106.61476432105586,48.152370969991594],[-106.61478446852948,48.15237514873649],[-106.61482492619513,48.15238800010335],[-106.61485829147736,48.152387570210294],[-106.61489840529114,48.15238699639462],[-106.6149314451917,48.15237757869836],[-106.61490054863579,48.1522440496174]]]}"
00000000000000002fff,311,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61475329013862,48.152232703373606],[-106.61470602277001,48.15221548701819],[-106.61461659878752,48.15234177601357],[-106.61463026159613,48.15235057755621],[-106.61469735114612,48.152362984977295],[-106.61476432105586,48.152370969991594],[-106.6148069038879,48.15223643723029],[-106.61475329013862,48.152232703373606]]]}"
00000000000000003127,312,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61468559300492,48.152202392045005],[-106.61461165090583,48.1521855481226],[-106.61448801463035,48.152285518016384],[-106.6145219444187,48.15230292072218],[-106.61458952175045,48.15232880986781],[-106.61460314159754,48.15233753988444],[-106.61461659878752,48.15234177601357],[-106.61470602277001,48.15221548701819],[-106.61468559300492,48.152202392045005]]]}"
00000000000000003126,313,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61457804646646,48.15217713323121],[-106.61452999052351,48.1521330816242],[-106.61438525884886,48.15220213882712],[-106.61443365524273,48.1522550202606],[-106.61448801463035,48.152285518016384],[-106.61461165090583,48.1521855481226],[-106.61457804646646,48.15217713323121]]]}"
0000000000000000311e,314,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61450246867554,48.152106705425055],[-106.61450145893983,48.15207546294797],[-106.61448783922305,48.15206673295706],[-106.61430911692081,48.15211387840237],[-106.61434361104779,48.15214911354921],[-106.61437844899044,48.152197773813036],[-106.61438525884886,48.15220213882712],[-106.61452999052351,48.1521330816242],[-106.61450246867554,48.152106705425055]]]}"
00000000000000003122,315,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61447421951463,48.152058002965454],[-106.61443331749395,48.15203174145874],[-106.61443212669377,48.1519915678247],[-106.61425284020675,48.15202088069776],[-106.61427417793911,48.15206523319698],[-106.61430186215236,48.15209610331413],[-106.61430214446406,48.15210501952133],[-106.61430911692081,48.15211387840237],[-106.61448783922305,48.15206673295706],[-106.61447421951463,48.152058002965454]]]}"
0000000000000000312b,316,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61424300183933,48.15192278844813],[-106.61424344676219,48.15193619848009],[-106.61424413103984,48.15195845317063],[-106.6142458677833,48.15201202182744],[-106.61425284020675,48.15202088069776],[-106.61443212669377,48.1519915678247],[-106.61443038967435,48.151937999198985],[-106.6144295426363,48.151911250670324],[-106.61424300183933,48.15192278844813]]]}"
00000000000000003113,317,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61423338440135,48.15182910368546],[-106.61424181124019,48.15188261488962],[-106.61424282076462,48.15191385726054],[-106.61424300183933,48.15192278844813],[-106.6144295426363,48.151911250670324],[-106.61442790683817,48.151857667115316],[-106.61443342460706,48.151821873605485],[-106.61423338440135,48.15182910368546]]]}"
0000000000000000310c,318,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61441220645446,48.15178194366135],[-106.61438496730179,48.15176448374388],[-106.6144116417661,48.15176411135995],[-106.61443162614668,48.15176379630334],[-106.61443150644476,48.15175937399275],[-106.61428362477348,48.15172568592619],[-106.61427176052604,48.15177496168965],[-106.61425262308931,48.15180202517684],[-106.61423326472404,48.15182468136852],[-106.61423338440135,48.15182910368546],[-106.61443342460706,48.151821873605485],[-106.61444552808923,48.15178144240633],[-106.61441220645446,48.15178194366135]]]}"
00000000000000003112,319,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61431401873433,48.15163144299388],[-106.6143010252902,48.15164505413891],[-106.61428362477348,48.15172568592619],[-106.61443150644476,48.15175937399275],[-106.61446246483283,48.1516829632279],[-106.61446234512644,48.151678540924216],[-106.61431401873433,48.15163144299388]]]}"
00000000000000002ffe,320,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.61435807494897,48.15154600168135],[-106.61433996578567,48.15160874455637],[-106.61431401873433,48.15163144299388],[-106.61446234512644,48.151678540924216],[-106.61447422758471,48.15163370254459],[-106.61448728241676,48.15162460021695],[-106.61450043846911,48.15161548287833],[-106.61451345034634,48.15160630902338],[-106.6145198580418,48.15159733556284],[-106.61435807494897,48.15154600168135]]]}"
