system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
0000000000000000063f_+312+18611,22.217830513323293,25.36783854564895,68.60316188030686,18.63594253213212,90.16633627221036,17.13851060699602,16.240769914684336,34.42391602655983,2963,17.02093794717672,1,1,708.0397338867188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02575542541307,48.001233663808534]}"
00000000000000000640_+296+18769,16.02248308983745,30.51433257253685,85.40242028849634,16.184247178548134,15.850428810113257,15.836885564609318,87.50000140592778,35.84646951100951,2986,19.46095717800692,1,1,708.5368041992188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02603672139281,47.999817281215805]}"
00000000000000000641_+299+18574,16.33110463590549,34.20061496910812,65.2152092940782,29.12620641087551,23.668183351016722,16.452821604994384,66.52992437187248,36.861437319588376,2959,43.36743391885608,1,1,707.9931640625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02591395987908,48.001570107161896]}"
00000000000000000642_+293+18562,16.222817662438075,37.277253351559274,49.59760911887839,25.00744068825884,44.38948719744521,25.174916713268743,49.3976165402044,32.92323912260703,2957,16.318771708803325,1,1,707.9022216796875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02598927988491,48.0016797307409]}"
00000000000000000643_+350+18654,14.13353364029473,29.76904305091451,68.16310633583056,17.044091637761653,14.62536006921465,15.957623458302692,90.16863804961712,33.97484653599051,2969,21.937376045988188,1,1,708.1694946289062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02526443518364,48.000836155383695]}"
00000000000000000644_+325+18687,23.259473139235766,34.16669879542013,15.719742541764148,59.78743465600121,15.814585345878385,30.39256142269548,15.751272733442349,26.30150143039286,2974,15.520242808705419,1,1,708.2589721679688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0256134078132,48.00054648455952]}"
00000000000000000645_+365+18463,27.41208162866789,32.21272709409858,26.122629630807758,33.373145384524996,16.95725911086653,68.11161240321493,16.95103774310074,29.810977862846592,2943,17.347329907491314,1,1,707.6197509765625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02498253522754,48.00254959568191]}"
00000000000000000646_+419+18373,29.62569841259392,29.629143867943625,22.835003878692717,39.78076730400778,24.349335971172138,64.62355324403967,21.719021225592343,31.59765418404823,2931,20.21870956834364,1,1,707.4205932617188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02422078137009,48.00334363143283]}"
00000000000000000647_+337+18510,28.089321407960597,25.423340457079902,24.900272780805224,27.888011237368566,26.379052078694308,89.70716815529187,20.494489627709342,38.715694815518475,2949,66.84390277923796,1,1,707.7677001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0253776508183,48.0021348736265]}"
00000000000000000648_+363+18466,28.15150770194527,67.11683565554073,25.234565392337885,28.55067972636857,17.242071809318773,91.49987003216928,17.06778093951523,36.715854116881914,2944,18.86352167785958,1,1,707.6353149414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02501060670022,48.00252318458622]}"
