system:index,Input_FID,SWA_t5,SWA_t6,SWA_t7,SWA_t8,containsNull_t5,containsNull_t6,containsNull_t7,containsNull_t8,riparian_area_m2,.geo
0000000000000000260f,38,222.69123647797338,222.69123647797338,279.8356989554331,273.51349582485125,0,0,0,0,358.91583383083344,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.09058459441617,48.41433142081972],[-107.09058441182324,48.41432696887741]]},{""type"":""Polygon"",""coordinates"":[[[-107.09063890086375,48.414348279655684],[-107.09058459441617,48.41433142081972],[-107.09058455423528,48.414331408345994],[-107.09036042210734,48.41459008243415],[-107.09036059748234,48.41459452454821],[-107.09038159007974,48.414616487165944],[-107.09040970692317,48.4146472409569],[-107.09043707792301,48.41466015464536],[-107.09045065355966,48.41466435461256],[-107.09070059161773,48.41437845576402],[-107.09063890086375,48.414348279655684]]]}]}"
00000000000000002614,39,216.03043662847264,216.03043662847264,213.88917990946308,296.8437475674294,0,0,0,0,330.5721929371357,"{""type"":""Polygon"",""coordinates"":[[[-107.09056338621204,48.414305003800955],[-107.09051645675893,48.41430589498817],[-107.09049581499455,48.41429281670245],[-107.0904751152976,48.41427982566171],[-107.09025076330653,48.414533985508776],[-107.09028515597188,48.41455570600149],[-107.09036042210734,48.41459008243415],[-107.09058437883097,48.41432696625497],[-107.09056338621204,48.414305003800955]]]}"
00000000000000002617,40,210.46136848833052,209.4298114584942,238.9984944661459,257.54312998781023,0,0,0,0,322.2270602285862,"{""type"":""Polygon"",""coordinates"":[[[-107.09044756915233,48.41426246998348],[-107.09038056863761,48.41426368069618],[-107.09035302257712,48.414246324994004],[-107.0903460738209,48.41424197596886],[-107.09014114932468,48.41447796013605],[-107.09025076330653,48.414533985508776],[-107.0904751152976,48.41427982566171],[-107.09044756915233,48.41426246998348]]]}"
00000000000000002612,41,193.41990211080102,192.55245642662047,193.33133408298679,253.69068925123582,0,0,0,0,289.11868473887444,"{""type"":""Polygon"",""coordinates"":[[[-107.09033232298775,48.41423333393113],[-107.09024468102845,48.41422146623278],[-107.09023053515718,48.41420386838745],[-107.09001883703411,48.41443994518397],[-107.09005265901641,48.41444826778645],[-107.09012040537732,48.41446489734099],[-107.09014114932468,48.41447796013605],[-107.0903460738209,48.41424197596886],[-107.09033232298775,48.41423333393113]]]}"
00000000000000002619,42,149.91996687136444,119.57755691000057,149.91996687136444,263.9960794544688,0,0,0,0,314.57903575897217,"{""type"":""Polygon"",""coordinates"":[[[-107.09020224345919,48.4141686727068],[-107.09016204335272,48.414169399031174],[-107.09014824825603,48.414160685346616],[-107.09012754883088,48.414147694256386],[-107.09012070244793,48.414143329605025],[-107.08990302090123,48.41439741058057],[-107.08993021606902,48.41440588226476],[-107.08999111580103,48.41441814721549],[-107.09001883703411,48.41443994518397],[-107.09023035979509,48.41419942630531],[-107.09020224345919,48.4141686727068]]]}"
0000000000000000261a,43,204.58502194063345,193.93598151206976,204.58502194063345,223.0593589644807,0,0,0,0,399.2594619989395,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.0901074219398,48.41398283218419],[-107.09002391952784,48.41407366452444],[-107.09009091944158,48.41407245407944],[-107.09013047595955,48.41405387225912],[-107.09016993014282,48.41403530604604],[-107.09019593995964,48.41401691030314],[-107.0901074219398,48.41398283218419]]],[[[-107.09009315667332,48.41412597386034],[-107.09002558628784,48.41411378645157],[-107.09001108991902,48.414087304456935],[-107.08977415574523,48.41436400210967],[-107.08978795076683,48.41437271588289],[-107.08987565043657,48.41438449679021],[-107.08990302090123,48.41439741058057],[-107.09012070244793,48.414143329605025],[-107.09009315667332,48.41412597386034]],[[-107.09007359807914,48.41413977848498],[-107.09007394876598,48.41414866264125],[-107.09008717343438,48.41414397846967],[-107.09007359807914,48.41413977848498]]]]}"
0000000000000000261b,44,190.76075904392715,134.77502270913587,214.04901379674072,219.701777700583,0,0,0,0,509.4801162779331,"{""type"":""Polygon"",""coordinates"":[[[-107.09009380227658,48.41397856058408],[-107.09005660271245,48.41388992282466],[-107.09005568163639,48.41386764091461],[-107.08965816514865,48.41431702515668],[-107.0896651137836,48.414321374240636],[-107.08973285944951,48.414338004046],[-107.08977415574523,48.41436400210967],[-107.09001108991902,48.414087304456935],[-107.09001051955062,48.414073906607705],[-107.09002391952784,48.41407366452444],[-107.0901074219398,48.41398283218419],[-107.09009380227658,48.41397856058408]]]}"
0000000000000000238c,45,232.14588784096287,195.0304435248469,240.61979193219958,322.20200232337487,0,0,0,0,463.8725500702858,"{""type"":""Polygon"",""coordinates"":[[[-107.08977335952655,48.41401571085808],[-107.08954850904239,48.414260927649835],[-107.08956942782882,48.41427843262103],[-107.08959732387035,48.41430467275963],[-107.08965131882782,48.414312660456545],[-107.08965816514865,48.41431702515668],[-107.09005550629306,48.413863198859616],[-107.09005511124677,48.41385424312124],[-107.09004171134464,48.41385448520596],[-107.08989120956706,48.413946527606974],[-107.08977335952655,48.41401571085808]],[[-107.08989120956706,48.413946527606974],[-107.08989195521691,48.41396436748989],[-107.08990482916455,48.41395079923484],[-107.08989120956706,48.413946527606974]]]}"
0000000000000000262a,46,246.05661834314765,246.05661834314765,288.0589675692951,288.89516106516703,0,0,0,0,290.3502238690853,"{""type"":""Polygon"",""coordinates"":[[[-107.0893758207041,48.4141390292848],[-107.08938376285415,48.41417011811811],[-107.08947185642205,48.414190855173686],[-107.08948639670892,48.414217408942235],[-107.08954850904239,48.414260927649835],[-107.08977335952655,48.41401571085808],[-107.0893758207041,48.4141390292848]]]}"
0000000000000000238b,47,205.17996438017082,205.17996438017082,224.07113556394395,219.8224377269839,0,0,0,0,455.00910982489586,"{""type"":""Polygon"",""coordinates"":[[[-107.08989120956706,48.413946527606974],[-107.09004171134464,48.41385448520596],[-107.08992168264835,48.41387006167844],[-107.08934535194945,48.414050226317755],[-107.08935932195129,48.414063382182974],[-107.08936028695186,48.414085735822425],[-107.0893758207041,48.4141390292848],[-107.08977335952655,48.41401571085808],[-107.08983864823355,48.41397430710542],[-107.08989120956706,48.413946527606974]],[[-107.08983864823355,48.41397430710542],[-107.08985175546655,48.413965093672914],[-107.08983162662159,48.413965500380876],[-107.08983864823355,48.41397430710542]],[[-107.08975785380233,48.413966803649075],[-107.0897377249766,48.41396721033693],[-107.08974484887024,48.41397600145341],[-107.08975785380233,48.413966803649075]]]}"
0000000000000000245b,48,203.33078146191204,203.33078146191204,203.33078146191204,233.19933215590083,0,0,0,0,353.6673767566681,"{""type"":""Polygon"",""coordinates"":[[[-107.08972703349345,48.41386911699852],[-107.08971402859501,48.413878314781016],[-107.08970023377455,48.41386960107272],[-107.08967343406302,48.4138700851393],[-107.08929440410225,48.41395294594513],[-107.08931567305422,48.41397933501475],[-107.08931688622437,48.414010588376264],[-107.08933120670554,48.41403262838079],[-107.08934535194945,48.414050226317755],[-107.08992168264835,48.41387006167844],[-107.08972703349345,48.41386911699852]]]}"
0000000000000000245a,49,151.46090999794941,153.93563418785732,153.93563418785732,232.56150743867838,0,0,0,0,239.5595061480999,"{""type"":""Polygon"",""coordinates"":[[[-107.08930845258406,48.413805291095585],[-107.08930292189788,48.413832164050426],[-107.08927733547186,48.41386390127938],[-107.08928567235114,48.41390394571714],[-107.08928716305931,48.41393962548483],[-107.08929440410225,48.41395294594513],[-107.08967343406302,48.4138700851393],[-107.08930845258406,48.413805291095585]]]}"
00000000000000002459,50,183.28354439151056,188.11056261272995,188.11056261272995,214.6500752453711,0,0,0,0,370.89170894026756,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.08985892466536,48.41381315405495],[-107.08985203798764,48.413808813090704]]},{""type"":""Polygon"",""coordinates"":[[[-107.08999413933336,48.41383752064972],[-107.08985889759585,48.41381316136209],[-107.08977906875785,48.41382801145784],[-107.08978644095176,48.413845702273164],[-107.08972703349345,48.41386911699852],[-107.08992168264835,48.41387006167844],[-107.09004171134464,48.41385448520596],[-107.09005511124677,48.41385424312124],[-107.09005493590341,48.41384980106735],[-107.08999413933336,48.41383752064972]]]},{""type"":""Polygon"",""coordinates"":[[[-107.08968648332122,48.41386095899336],[-107.08968573776909,48.4138431191409],[-107.08968477255972,48.41382076561147],[-107.08968385170877,48.413798483720996],[-107.08968338376518,48.41378507032353],[-107.08968983504373,48.41378047925069],[-107.08931818343892,48.413715762725225],[-107.08930845258406,48.413805291095585],[-107.08967343406302,48.4138700851393],[-107.08970023377455,48.41386960107272],[-107.08968648332122,48.41386095899336]]]}]}"
00000000000000002610,51,236.5869971705418,189.10080627156236,189.10080627156236,236.5869971705418,0,0,0,0,377.87696424126625,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.08996021219934,48.41382917799725],[-107.08999409671226,48.41383749447124]]},{""type"":""Polygon"",""coordinates"":[[[-107.08998409053254,48.413757283023614],[-107.0898218011283,48.4137245081504],[-107.08984279283872,48.41374647055056],[-107.08985038473416,48.41376867501066],[-107.08976378274542,48.41378361809935],[-107.08979753098725,48.413787483042036],[-107.08983095726272,48.41378684990938],[-107.08985205132302,48.413808796716175],[-107.0899602156195,48.41382921372325],[-107.08994567503935,48.41380266022656],[-107.08999788542458,48.41376599667111],[-107.08998409053254,48.413757283023614]],[[-107.08988373799903,48.41376358419627],[-107.08988465897366,48.413785866067144],[-107.08989731317025,48.41376778418281],[-107.08988373799903,48.41376358419627]]]},{""type"":""Polygon"",""coordinates"":[[[-107.08935468506866,48.41362136452026],[-107.08932927409276,48.413657543673935],[-107.0893301947318,48.41367982551441],[-107.08933058960196,48.41368878123099],[-107.08931754037314,48.41369790729854],[-107.08931818343892,48.413715762725225],[-107.08968983504373,48.41378047925069],[-107.08969586273099,48.41376254641579],[-107.08972134652885,48.41373082475967],[-107.08972070326618,48.41371296933563],[-107.0897201329966,48.41369957157602],[-107.08935468506866,48.41362136452026]]]}]}"
00000000000000002458,52,226.00069322001698,198.78123005020848,198.78123005020848,276.13891879039653,0,0,0,0,316.19234132766724,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.08997034000816,48.413748641004744],[-107.08979939122379,48.4136713238214],[-107.08979293997132,48.41367591489154],[-107.08980691007478,48.41368907059711],[-107.0898146772525,48.413715717080535],[-107.0898218011283,48.4137245081504],[-107.08998409053254,48.413757283023614],[-107.08997034000816,48.413748641004744]]],[[[-107.08941007238487,48.41349978005282],[-107.0893976663462,48.413526761458726],[-107.08937937918421,48.413571731638754],[-107.08935468506866,48.41362136452026],[-107.0897201329966,48.41369957157602],[-107.08971956272696,48.41368617381975],[-107.08971842218739,48.4136593783173],[-107.089731076392,48.41364129649741],[-107.08941007238487,48.41349978005282]]]]}"
0000000000000000245c,53,193.19638622648583,215.03143483049732,215.03143483049732,246.65081651304288,0,0,0,0,370.48412254452705,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.08943965372175,48.41340541918163],[-107.0894279645738,48.41344585425314],[-107.08941555856781,48.41347283563331],[-107.08941007238487,48.41349978005282],[-107.089731076392,48.41364129649741],[-107.08974365758813,48.41361875703029],[-107.08980174870926,48.41356410492935],[-107.08943965372175,48.41340541918163]]],[[[-107.08993947482847,48.413650883204625],[-107.08994022051067,48.41366872298765],[-107.08994061553126,48.41367767869606],[-107.08990783267043,48.41369616727287],[-107.08988103302501,48.41369665139399],[-107.0898463638695,48.41367050465316],[-107.08982589814516,48.41366186839994],[-107.0898121477153,48.41365322637152],[-107.08979939122379,48.4136713238214],[-107.08997034000816,48.413748641004744],[-107.08995615010927,48.41373097163702],[-107.08998259913018,48.413721603406024],[-107.09002215526144,48.41370302176198],[-107.09002061945925,48.41366727055296],[-107.08993947482847,48.413650883204625]]]]}"
00000000000000002616,54,179.9893353228476,244.47597722329348,244.47597722329348,244.47597722329348,0,0,0,0,333.7870438992977,"{""type"":""Polygon"",""coordinates"":[[[-107.0894898025757,48.41331967913796],[-107.08946488914776,48.41336479816007],[-107.08943908354901,48.413392021495],[-107.08943965372175,48.41340541918163],[-107.08980174870926,48.41356410492935],[-107.08981457816397,48.41355046516217],[-107.08984736090055,48.41353197667066],[-107.08986023469144,48.413518408535325],[-107.08989301739199,48.41349992004028],[-107.0894898025757,48.41331967913796]]]}"
00000000000000002618,55,248.7511211406951,232.37872942008224,232.37872942008224,248.7511211406951,0,0,0,0,362.4944721162319,"{""type"":""Polygon"",""coordinates"":[[[-107.08960832296866,48.41326387922346],[-107.08956737859121,48.41324676560082],[-107.08952154703665,48.41327437991081],[-107.08950233939758,48.41329706820938],[-107.0894898025757,48.41331967913796],[-107.08989301739199,48.41349992004028],[-107.08989957091627,48.413495313363576],[-107.08991877851277,48.413472624902674],[-107.0899498944406,48.41341401497064],[-107.08960832296866,48.41326387922346]]]}"
00000000000000002454,56,161.02280461881674,155.33349240106693,155.33349240106693,221.177510478216,0,0,0,0,339.4173538684845,"{""type"":""Polygon"",""coordinates"":[[[-107.0899498944406,48.41341401497064],[-107.08996272380433,48.41340037522432],[-107.08999572607941,48.41338640038245],[-107.09002947407537,48.41339026522132],[-107.09008193219415,48.41336250156126],[-107.08968584077475,48.41319105291789],[-107.08963345583592,48.413223273887134],[-107.08958042762453,48.41323763958139],[-107.08956737859121,48.41324676560082],[-107.08960832296866,48.41326387922346],[-107.0899498944406,48.41341401497064]],[[-107.08960832296866,48.41326387922346],[-107.08962119670932,48.41325031118942],[-107.08960084865294,48.41324620419787],[-107.08960832296866,48.41326387922346]]]}"
00000000000000002457,57,82.40143690857232,82.40143690857232,82.40143690857232,172.13339182886423,0,0,0,0,295.5210912525654,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.08984916871978,48.41308537256909],[-107.08983594444854,48.41309005660515],[-107.08984328790747,48.41310336119399],[-107.08987710859326,48.413111683682814],[-107.08984916871978,48.41308537256909]]],[[[-107.08987728392053,48.41311612567608],[-107.0898644546469,48.41312976533618],[-107.08983127728814,48.413139298064145],[-107.089798845552,48.41316667040042],[-107.08973184749078,48.41316788057477],[-107.08968584077475,48.41319105291789],[-107.09008193219415,48.41336250156126],[-107.09010171005863,48.41335321078758],[-107.090100964288,48.413335371113355],[-107.08987728392053,48.41311612567608]]]]}"
00000000000000002455,58,108.55834408133637,108.54271406332651,108.55834408133637,206.0663773118281,0,0,0,0,300.6382819712162,"{""type"":""Polygon"",""coordinates"":[[[-107.0899743590831,48.41302949506932],[-107.08994813027006,48.413043376779086],[-107.08995607281116,48.41307446491794],[-107.08992927360285,48.413074949035774],[-107.08988907480415,48.41307567519823],[-107.08984916871978,48.41308537256909],[-107.08987710859326,48.413111683682814],[-107.08987728392053,48.41311612567608],[-107.090100964288,48.413335371113355],[-107.09010021851722,48.41331753144508],[-107.09017883244309,48.413271428332315],[-107.0899743590831,48.41302949506932]],[[-107.08999056623058,48.413096169346225],[-107.0899909612717,48.41310512495796],[-107.09000414119319,48.413100369270545],[-107.08999056623058,48.413096169346225]],[[-107.08999056623058,48.413096169346225],[-107.08998344240682,48.413087378390884],[-107.08997021813191,48.413092062445656],[-107.08999056623058,48.413096169346225]]]}"
00000000000000002452,59,137.35680693364603,113.61479407852768,137.35680693364603,216.72369916041697,0,0,0,0,313.32289895415306,"{""type"":""Polygon"",""coordinates"":[[[-107.09007912812145,48.41296505300567],[-107.09005314775585,48.41298783430477],[-107.0899743590831,48.41302949506932],[-107.09017883244309,48.413271428332315],[-107.09023139266957,48.41324364904152],[-107.09029097447734,48.41322467630525],[-107.09007912812145,48.41296505300567]]]}"
00000000000000002620,60,182.33246399257695,183.00976559952193,182.33246399257695,238.41061864997823,0,0,0,0,320.07206106185913,"{""type"":""Polygon"",""coordinates"":[[[-107.09021237821675,48.41294479259974],[-107.09020570739382,48.41294487002519],[-107.09016550861745,48.41294559630074],[-107.09015210902899,48.41294583838876],[-107.09013870944237,48.41294608047487],[-107.09011220303927,48.41295553584269],[-107.09007912812145,48.41296505300567],[-107.09029097447734,48.41322467630525],[-107.09031759851808,48.413219750079875],[-107.09039022923434,48.41319165118056],[-107.09042415263868,48.41319995786425],[-107.09021237821675,48.41294479259974]]]}"
00000000000000002450,61,244.48817074345612,205.879347765212,205.879347765212,309.8402394991296,0,0,0,0,329.4788273572922,"{""type"":""Polygon"",""coordinates"":[[[-107.09035228406479,48.41291990974496],[-107.09029925615152,48.41293427574605],[-107.09027270539124,48.41294365952776],[-107.09024590618677,48.41294414373246],[-107.09021237821675,48.41294479259974],[-107.09042415263868,48.41319995786425],[-107.09044428119375,48.41319955104558],[-107.09048487552803,48.41320778026402],[-107.09055768163888,48.41318412324078],[-107.09035228406479,48.41291990974496]]]}"
00000000000000002451,62,204.61862771300707,186.67011866382526,186.67011866382526,215.7081693918097,0,0,0,0,326.13557001948357,"{""type"":""Polygon"",""coordinates"":[[[-107.090531247632,48.41286750520451],[-107.0904850659934,48.41288623581574],[-107.09045826676953,48.41288672007953],[-107.09042508956699,48.41289625296482],[-107.09035228406479,48.41291990974496],[-107.09055768163888,48.41318412324078],[-107.09057745938959,48.41317483240324],[-107.0906239342911,48.413165072868885],[-107.090531247632,48.41286750520451]]]}"
